orgnr,name,org_form,status,freshness_status,industry_code,industry_description,employee_count,ceo_name,board_chair,revenue,currency,latest_financial_year,last_verified_at
919669217,3S EIENDOM HOLDING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:29.826942+00:00
832915432,12 VOLT AS,AS,Active / Operating,CURRENT,43.210,Elektrisk installasjonsarbeid,,,,,NOK,,2026-09-14T10:08:18.251038+00:00
934051092,24 VASKERI AS,AS,Active / Operating,CURRENT,96.100,Vaskeri- og renserivirksomhet,,,,,NOK,,2026-09-14T10:08:22.765763+00:00
824729492,3. LEG CONSULTING AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:26.085904+00:00
991392173,3S EIENDOMS INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
936921833,24-7 EKSPRESS AS,AS,Active / Operating,CURRENT,49.410,Godstransport på vei,,,,,NOK,,2026-09-14T10:08:22.766777+00:00
922903107,12 YEARS AGENCY AS,AS,Active / Operating,CURRENT,85.597,Annen undervisning ellers,,,,,NOK,,2026-09-14T10:08:18.251038+00:00
820691962,3.14 UNLIMITED AS,AS,Active / Operating,CURRENT,68.320,Eiendomsforvaltning på oppdrag,,,,,NOK,,2026-09-14T10:08:26.085904+00:00
991504486,3S HOLDING AS,AS,Active / Operating,CURRENT,47.631,Detaljhandel med sportsvarer,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
912263061,12:24 INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:18.252041+00:00
838088082,24-EIENDOM AS,AS,Active / Operating,CURRENT,,,,,,,NOK,,2026-09-14T10:08:22.766777+00:00
922673160,3.M EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.085904+00:00
933992071,1202 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.252041+00:00
919061081,3S INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
926455095,24-SJU AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:22.766777+00:00
930454869,300 HOLDING AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:26.755638+00:00
830720332,3/4 GC FORVALTNING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.755638+00:00
933211738,3S SALG AS,AS,Active / Operating,CURRENT,47.270,Detaljhandel med nærings- og nytelsesmidler ellers,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
929640241,120PLUS AS,AS,Active / Operating,CURRENT,86.992,Forebyggende helsearbeid,,,,,NOK,,2026-09-14T10:08:18.252041+00:00
931379240,24/7 ATHLETE AS,AS,Active / Operating,CURRENT,93.190,Sportsaktiviteter ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:22.766777+00:00
917541175,3SG INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
920853102,121 REALFAG AS,AS,Active / Operating,CURRENT,85.597,Annen undervisning ellers,,,,,NOK,,2026-09-14T10:08:18.252041+00:00
933472221,24/7 BILVASK AS,AS,Active / Operating,CURRENT,95.310,Reparasjon og vedlikehold av motorvogner,,,,,NOK,,2026-09-14T10:08:22.767779+00:00
986696539,300 KNOP AS,AS,Active / Operating,CURRENT,51.100,Lufttransport med passasjerer,,,,,NOK,,2026-09-14T10:08:26.755638+00:00
934570219,123 EIENDOM HOLDING AS,AS,Active / Operating,CURRENT,43.221,Rørleggerarbeid,,,,,NOK,,2026-09-14T10:08:18.252041+00:00
928959600,3009VISION AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.756638+00:00
993966401,3SOME INVEST AS,AS,Active / Operating,CURRENT,85.597,Annen undervisning ellers,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
917992096,3SKIN AS,AS,Active / Operating,CURRENT,72.100,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,,,,,NOK,,2026-09-14T10:08:29.827951+00:00
921335288,24/7 EIENDOMSSERVICE AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:22.767779+00:00
915282814,301 INVEST AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:26.756638+00:00
821066212,123 HOUSING AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.253554+00:00
976813332,24/7 EKSPRESS AS,AS,Active / Operating,CURRENT,49.410,Godstransport på vei,,,,,NOK,,2026-09-14T10:08:22.767779+00:00
927612275,305 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.756638+00:00
899249372,3T CONSULT AS,AS,Active / Operating,CURRENT,71.129,Annen teknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:29.828951+00:00
989470450,123 INVEST AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:18.253554+00:00
936235328,24/7 GÅLÅ AS,AS,Active / Operating,CURRENT,81.100,Kombinerte tjenester tilknyttet eiendomsdrift,,,,,NOK,,2026-09-14T10:08:22.767779+00:00
920472125,30EAST AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
887383782,3T EIENDOM AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,,,,,NOK,,2026-09-14T10:08:29.828951+00:00
914067553,24/7 LOGISTIKK AS,AS,Active / Operating,CURRENT,52.250,Logistikktjenester,,,,,NOK,,2026-09-14T10:08:22.768778+00:00
935567866,30NORTH AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
837377242,123 LOUIE AS,AS,Active / Operating,CURRENT,47.810,Detaljhandel med motorvogner,,,,,NOK,,2026-09-14T10:08:18.253554+00:00
936966594,24/7 MULTISERVICE AS,AS,Active / Operating,CURRENT,33.120,Reparasjon og vedlikehold av maskiner,,,,,NOK,,2026-09-14T10:08:22.768778+00:00
920022154,313 EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
933824861,3132 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
998509882,3T HOLDING AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:29.828951+00:00
820450892,123 MASKIN AS,AS,Active / Operating,CURRENT,43.120,Grunnarbeid,,,,,NOK,,2026-09-14T10:08:18.253554+00:00
916508522,24/7 RETAIL GROUP AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:22.768778+00:00
827278092,313 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
981883128,3T INVEST AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:29.828951+00:00
998214637,123 MINILAGER AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
927442183,123 MULTISERVICE AS,AS,Active / Operating,CURRENT,95.310,Reparasjon og vedlikehold av motorvogner,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
926819828,24/7 RØRLEGGERVAKTEN AS,AS,In Bankruptcy,CURRENT,43.221,Rørleggerarbeid,,,,,NOK,,2026-09-14T10:08:22.768778+00:00
928143139,24/7 RØRLEGGERVAKTEN AVD. JÆREN AS,AS,Active / Operating,CURRENT,43.221,Rørleggerarbeid,,,,,NOK,,2026-09-14T10:08:22.768778+00:00
936997732,316 PRODUKSJON AS,AS,Active / Operating,CURRENT,25.530,Bearbeiding av metaller,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
927113848,123 OPPUSSING AS,AS,Active / Operating,CURRENT,43.320,Snekkerarbeid,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
927497484,24/7 RØRLEGGERVAKTEN AVD. STAVANGER AS,AS,Active / Operating,CURRENT,43.221,Rørleggerarbeid,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
835140342,3160 HOLDING AS,AS,Active / Operating,CURRENT,93.190,Sportsaktiviteter ikke nevnt annet sted,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
822307132,123 PROSJEKT AS,AS,Active / Operating,CURRENT,43.210,Elektrisk installasjonsarbeid,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
834521962,24/7 RØRSERVICE AS,AS,Active / Operating,CURRENT,43.221,Rørleggerarbeid,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
936195520,319 HOLDING AS,AS,Active / Operating,CURRENT,30.110,Bygging av sivile skip og flytende materiell,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
932055171,123 REGNSKAP AS,AS,Active / Operating,CURRENT,69.202,Regnskapsføring og bokføring,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
925406015,24/7 TAXI AS,AS,Active / Operating,CURRENT,49.330,Passasjertransport på forespørsel utført av fører med kjøretøy,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
936918921,321TAXI AS,AS,Active / Operating,CURRENT,49.330,Passasjertransport på forespørsel utført av fører med kjøretøy,,,,,NOK,,2026-09-14T10:08:26.757640+00:00
927515911,123 REVISJON AS,AS,Active / Operating,CURRENT,69.201,Revisjon,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
835962482,24/7 TOLKETJENESTE AS,AS,Active / Operating,CURRENT,74.300,Oversettelses- og tolkevirksomhet,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
934291301,3228-50/1 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.758661+00:00
933741958,123 SUSHI 2 AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,,,,,NOK,,2026-09-14T10:08:18.255114+00:00
929275861,24000 GYLDEN AS,AS,Active / Operating,CURRENT,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,NOK,,2026-09-14T10:08:22.769781+00:00
913783182,3280 INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.758661+00:00
927370743,123 SUSHI AS,AS,Active / Operating,CURRENT,56.110,Drift av restauranter,,,,,NOK,,2026-09-14T10:08:18.256132+00:00
937872267,329 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.758661+00:00
937941870,247 BOLIG AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
934276663,33 KAPITAL AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.758661+00:00
924722509,1232 SURVEY AS,AS,Active / Operating,CURRENT,71.123,Utarbeidelse av kart og oppmåling,,,,,NOK,,2026-09-14T10:08:18.256132+00:00
993109940,247 ENERGY AS,AS,Active / Operating,CURRENT,93.130,Treningssentervirksomhet,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
918462740,2469 REISELIVSUTVIKLING AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:22.769781+00:00
928920577,1234 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.256132+00:00
927207052,247 INVESTS AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:22.770779+00:00
994986775,123BILMEGLER HARDANGER AS,AS,Active / Operating,CURRENT,47.810,Detaljhandel med motorvogner,,,,,NOK,,2026-09-14T10:08:18.256132+00:00
926974580,247 UTLEIE AS,AS,Active / Operating,CURRENT,77.320,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr,,,,,NOK,,2026-09-14T10:08:22.770779+00:00
937149042,331 KAPITAL AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
936403425,247 VAKTMESTER AS,AS,Active / Operating,CURRENT,81.100,Kombinerte tjenester tilknyttet eiendomsdrift,,,,,NOK,,2026-09-14T10:08:22.770779+00:00
927088290,123EIENDOM AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.256132+00:00
932745178,332 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
938386080,123ENKELT AS,AS,Active / Operating,CURRENT,43.320,Snekkerarbeid,,,,,NOK,,2026-09-14T10:08:18.257130+00:00
913168038,247REGNSKAP AS,AS,Active / Operating,CURRENT,69.202,Regnskapsføring og bokføring,,,,,NOK,,2026-09-14T10:08:22.770779+00:00
937827865,336/1 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
926397036,123HAPPYNOW AS,AS,Active / Operating,CURRENT,85.597,Annen undervisning ellers,,,,,NOK,,2026-09-14T10:08:18.257130+00:00
927444011,247VENTURES AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:22.771295+00:00
920745172,33EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
930555584,33G HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
921194854,123VINDUSPUSS AS,AS,Active / Operating,CURRENT,81.220,Utvendig rengjøring av bygninger og industriell rengjøring,,,,,NOK,,2026-09-14T10:08:18.257130+00:00
932723085,24GRUPPEN AS,AS,Active / Operating,CURRENT,46.470,"Engroshandel med husholdnings-, kontor- og butikkmøbler, gulvtepper og belysningsutstyr",,,,,NOK,,2026-09-14T10:08:22.771295+00:00
933059235,33KONSEPT AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
929484428,342 GROUP AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:26.759665+00:00
831531312,24SEVEN SOCCERCARDS AS,AS,Active / Operating,CURRENT,47.780,Annen detaljhandel med andre nye varer,,,,,NOK,,2026-09-14T10:08:22.771295+00:00
932448734,125 INVEST AS,AS,Active / Operating,CURRENT,95.310,Reparasjon og vedlikehold av motorvogner,,,,,NOK,,2026-09-14T10:08:18.257130+00:00
918816232,12C INVEST AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.257130+00:00
995856166,24SEVENOFFICE NC AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:22.771295+00:00
924571403,3442 FRISØR AS,AS,Active / Operating,CURRENT,96.210,Frisering og barbering,,,,,NOK,,2026-09-14T10:08:26.760649+00:00
924526327,1242 APPS AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:18.257130+00:00
821039312,356 HOLDING AS,AS,Active / Operating,CURRENT,47.810,Detaljhandel med motorvogner,,,,,NOK,,2026-09-14T10:08:26.760649+00:00
935830729,12I EIENDOM AS,AS,Active / Operating,CURRENT,55.200,Drift av vandrerhjem og ferieleiligheter,,,,,NOK,,2026-09-14T10:08:18.829701+00:00
935950937,350 KMT AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.760649+00:00
986764151,12MR FRAMNÆS AS,AS,Active / Operating,CURRENT,91.220,Drift av historiske steder og monumenter,,,,,NOK,,2026-09-14T10:08:18.830704+00:00
995985713,24SEVENOFFICE SCANDINAVIA SYSTEMS AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:22.771295+00:00
995595397,24SEVENSOCIAL AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:22.772301+00:00
923313796,35MPA AS,AS,In Liquidation,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.760649+00:00
924621311,13 EIENDOM AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:18.830704+00:00
935028965,24T OSLO RØRSERVICE AS,AS,Active / Operating,CURRENT,43.221,Rørleggerarbeid,,,,,NOK,,2026-09-14T10:08:22.772301+00:00
988852295,36 HOLMEN AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:26.760649+00:00
935658888,24SJU AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:22.772301+00:00
935214025,13 HOLDING AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:18.830704+00:00
915890423,25.TIME AS,AS,Active / Operating,CURRENT,62.100,Dataprogrammeringstjenester,,,,,NOK,,2026-09-14T10:08:22.772301+00:00
925756113,360 BYGG AS,AS,Active / Operating,CURRENT,41.000,Oppføring av bygninger,,,,,NOK,,2026-09-14T10:08:26.760649+00:00
935389496,25/SEVEN PICTURES AS,AS,Active / Operating,CURRENT,59.110,"Produksjon av film, video og fjernsynsprogrammer",,,,,NOK,,2026-09-14T10:08:22.772301+00:00
918304460,13 INVEST AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:18.830704+00:00
933309606,360 CONSULT AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:26.761638+00:00
926446215,360 CAMPUS AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:26.761638+00:00
925024678,13:13 DESIGN STUDIO AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:18.830704+00:00
921078528,13/16 HOLDING AS,AS,Active / Operating,CURRENT,69.202,Regnskapsføring og bokføring,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
835491862,2502 - ISDAMVEIEN 24 S14 AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:22.772301+00:00
935491150,2501 - ISDAMVEIEN 24 S12 AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:22.772301+00:00
932684616,1303 EIGEDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
922318549,360 EIENDOM AS,AS,Active / Operating,CURRENT,47.520,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,NOK,,2026-09-14T10:08:26.761638+00:00
929499379,360 ENTREPRENØR AS,AS,Active / Operating,CURRENT,43.120,Grunnarbeid,,,,,NOK,,2026-09-14T10:08:26.761638+00:00
935491894,2503 - ISDAMVEIEN 24 S17 AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:22.773301+00:00
927801191,1306 HOLDING AS,AS,Active / Operating,CURRENT,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
935491916,2504 - ISDAMVEIEN 24 S25 AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:22.773301+00:00
830697322,1313 SELAH AS,AS,Active / Operating,CURRENT,47.710,Detaljhandel med klær,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
933187640,360 FLIP AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.761638+00:00
922858683,2510 HOLDING AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:23.337445+00:00
932742411,360 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:26.761638+00:00
933403882,1331 EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
933128237,259 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.338445+00:00
933105849,261 HOLDING AS,AS,Active / Operating,CURRENT,43.120,Grunnarbeid,,,,,NOK,,2026-09-14T10:08:23.338445+00:00
932224488,1337 CAPITAL AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
930046426,1337 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
921368569,360 LOGISTICS HOLDING AS,AS,Active / Operating,CURRENT,82.920,Pakkevirksomhet,,,,,NOK,,2026-09-14T10:08:26.762644+00:00
934358333,263 AGENCY AS,AS,Active / Operating,CURRENT,46.160,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",,,,,NOK,,2026-09-14T10:08:23.338445+00:00
913938690,360 NORD AS,AS,Active / Operating,CURRENT,79.901,Aktiviteter utført av turistkontorer og destinasjonsselskaper,,,,,NOK,,2026-09-14T10:08:26.762644+00:00
917825491,1337 INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
929349067,2634 HOLDING AS,AS,Active / Operating,CURRENT,81.100,Kombinerte tjenester tilknyttet eiendomsdrift,,,,,NOK,,2026-09-14T10:08:23.338445+00:00
929038630,360 QUANTUM AS,AS,Active / Operating,CURRENT,85.510,Undervisning innenfor idrett og rekreasjon,,,,,NOK,,2026-09-14T10:08:26.762644+00:00
836193962,1337 REGNSKAP AS,AS,Active / Operating,CURRENT,69.202,Regnskapsføring og bokføring,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
932737043,2662 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.338445+00:00
916495307,27 CAPITAL AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.338445+00:00
938343373,1340 APEX AS,AS,Active / Operating,CURRENT,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
998486009,360 VEST AS,AS,Active / Operating,CURRENT,85.597,Annen undervisning ellers,,,,,NOK,,2026-09-14T10:08:26.762644+00:00
917337837,1349 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
933606929,2775 HOLDING AS,AS,Active / Operating,CURRENT,25.110,Produksjon av metallkonstruksjoner og deler,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
920253121,360 UNDERHOLDNING AS,AS,Active / Operating,CURRENT,74.990,"All annen faglig, vitenskapelig og teknisk virksomhet ikke nevnt annet sted",,,,,NOK,,2026-09-14T10:08:26.762644+00:00
992577622,360DESIGN AS,AS,Active / Operating,CURRENT,74.110,"Industri-, produkt- og motedesignvirksomhet",,,,,NOK,,2026-09-14T10:08:26.762644+00:00
919765062,1350 HOLDING AS,AS,Active / Operating,CURRENT,71.121,Byggeteknisk konsulentvirksomhet,,,,,NOK,,2026-09-14T10:08:18.831704+00:00
933461890,28 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
933442594,360LU PRODUCTIONS AS,AS,Active / Operating,CURRENT,77.220,Utleie og leasing av andre husholdningsvarer og varer til personlig bruk,,,,,NOK,,2026-09-14T10:08:26.762644+00:00
935821282,28224 VIKING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
935674557,1353 EIENDOM AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:18.833216+00:00
935487021,360MEDIA AS,AS,Active / Operating,CURRENT,73.110,Reklamebyråvirksomhet,,,,,NOK,,2026-09-14T10:08:26.762644+00:00
929432592,1353 HOLDING AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.833793+00:00
989537563,2824 EIENDOM AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
936249051,360NOSCOPE INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:27.326906+00:00
917036446,28TH PROPERTIES AS,AS,Active / Operating,CURRENT,68.120,Utvikling og salg av byggeprosjekter,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
928304906,136 INVEST AS,AS,Active / Operating,CURRENT,00.000,Uoppgitt,,,,,NOK,,2026-09-14T10:08:18.833793+00:00
914497469,29 INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
912062899,360WORLD AS,AS,Active / Operating,CURRENT,74.200,Fotografvirksomhet,,,,,NOK,,2026-09-14T10:08:27.326906+00:00
932113252,1353 INVEST AS,AS,Active / Operating,CURRENT,64.323,Andre egeninvesteringsselskaper,,,,,NOK,,2026-09-14T10:08:18.833793+00:00
820366042,361 VENTURES AS,AS,Active / Operating,CURRENT,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,NOK,,2026-09-14T10:08:27.327908+00:00
813822962,29 MINUTE BOOKS AS,AS,Active / Operating,CURRENT,58.110,Utgivelse av bøker,,,,,NOK,,2026-09-14T10:08:23.339441+00:00
928435059,137 HOLDING AS,AS,Active / Operating,CURRENT,68.110,Kjøp og salg av egen fast eiendom,,,,,NOK,,2026-09-14T10:08:18.833793+00:00
924716282,362 APT AS,AS,Active / Operating,CURRENT,68.200,Utleie av egen eller leid fast eiendom,,,,,NOK,,2026-09-14T10:08:27.327908+00:00
